inec_provincia_id,provincia,inec_canton_id,canton,total,acumuladas,lat,lng,mes
13,Manabí,1312,Rocafuerte,8,131,-0.9199999999999999,-80.45999999999999,11
13,Manabí,1322,San Vicente,4,67,-0.5892999999999999,-80.40880000000000,11
13,Manabí,1313,Santa Ana,17,140,-1.206900000000000,-80.37090000000001,11
13,Manabí,1314,Sucre,18,232,-0.6000000000000000,-80.41666700000000,11
13,Manabí,1315,Tosagua,13,113,-0.7800000000000000,-80.26000000000001,11
13,Manabí,1316,Veinticuatro de Mayo,12,112,-1.278889000000000,-80.42000000000000,11
14,Morona Santiago,1402,Gualaquiza,8,64,-3.380000000000000,-78.58000000000000,11
14,Morona Santiago,1407,Huamboya,1,14,-1.785000000000000,-78.23194400000000,11
14,Morona Santiago,1403,Limón Indanza,0,27,-2.966250000000000,-78.43052800000000,11
14,Morona Santiago,1410,Logroño,5,18,-2.624800000000000,-78.18960000000000,11
14,Morona Santiago,1401,Morona,17,173,-2.300000000000000,-78.11666700000001,11
14,Morona Santiago,1404,Palora,1,17,-1.700000000000000,-77.94000000000000,11
14,Morona Santiago,1408,San Juan Bosco,1,6,-3.092300000000000,-78.51320000000000,11
14,Morona Santiago,1405,Santiago,1,25,-3.429800000000000,-78.56560000000000,11
14,Morona Santiago,1406,Sucúa,5,62,-2.460000000000000,-78.17000000000000,11
14,Morona Santiago,1409,Taisha,1,30,-2.339950000000000,-77.45808000000000,11
14,Morona Santiago,1412,Tiwintza,0,15,-2.917670000000000,-77.80170000000000,11
15,Napo,1503,Archidona,3,85,-0.9166670000000000,-77.78333300000000,11
15,Napo,1509,Carlos Julio Arosemena Tola,0,9,-1.166667000000000,-77.84999999999999,11
15,Napo,1504,El Chaco,0,16,-0.3402780000000000,-77.80888899999999,11
15,Napo,1507,Quijos,3,34,-0.4636110000000000,-77.89277800000001,11
15,Napo,1501,Tena,23,230,-0.9890000000000000,-77.81590000000000,11
22,Orellana,2202,Aguarico,0,13,-0.9211110000000000,-75.39916700000001,11
22,Orellana,2203,La Joya de los Sachas,9,78,-0.3000000000000000,-76.84999999999999,11
22,Orellana,2204,Loreto,3,66,-0.6904000000000000,-77.30830000000000,11
22,Orellana,2201,Orellana,17,224,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,1604,Arajuno,0,14,-1.234370000000000,-77.68750000000000,11
16,Pastaza,1602,Mera,3,26,-1.460000000000000,-78.09000000000000,11
16,Pastaza,1601,Pastaza,26,231,-1.066667000000000,-78.00111099999999,11
16,Pastaza,1603,Santa Clara,0,4,-1.267100000000000,-77.88820000000000,11
17,Pichincha,1702,Cayambe,29,257,0.04388900000000000,-78.15610000000000,11
17,Pichincha,1703,Mejía,25,249,-0.5101000000000000,-78.56980000000000,11
17,Pichincha,1704,Pedro Moncayo,6,80,0.04369700000000000,-78.34923999999999,11
17,Pichincha,1708,Pedro Vicente Maldonado,2,28,0.1666670000000000,-79,11
17,Pichincha,1709,Puerto Quito,5,55,0.1170000000000000,-79.26400000000000,11
17,Pichincha,1701,Quito,983,11114,-0.2186110000000000,-78.50972200000000,11
17,Pichincha,1705,Rumiñahui,31,251,-0.3345000000000000,-78.44750000000001,11
17,Pichincha,1707,San Miguel de Los Bancos,4,28,0.02300000000000000,-78.89200000000000,11
24,Santa Elena,2402,La Libertad,27,263,-2.233333000000000,-80.90000000000001,11
24,Santa Elena,2403,Salinas,15,293,-2.216667000000000,-80.95000000000000,11
24,Santa Elena,2401,Santa Elena,65,648,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,2302,La Concordia,6,119,0.002300000000000000,-79.38460000000001,11
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,139,1871,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,2106,Cascales,8,38,-0.06750000000000000,-77.21694400000000,11
21,Sucumbíos,2107,Cuyabeno,1,13,-0.1288890000000000,-76.41388900000000,11
21,Sucumbíos,2102,Gonzalo Pizarro,2,22,0.04700000000000000,-77.32280000000000,11
21,Sucumbíos,2101,Lago Agrio,34,396,0.08472200000000002,-76.88277800000000,11
21,Sucumbíos,2103,Putumayo,0,9,0.1000000000000000,-75.84999999999999,11
21,Sucumbíos,2104,Shushufindi,6,92,-0.1871000000000000,-76.64500000000000,11
21,Sucumbíos,2105,Sucumbíos,1,8,0.4592000000000000,-77.52300000000000,11
18,Tungurahua,1801,Ambato,168,1952,-1.241667000000000,-78.61972200000000,11
18,Tungurahua,1802,Baños,6,83,-1.396389000000000,-78.42472200000000,11
18,Tungurahua,1803,Cevallos,4,23,-1.350000000000000,-78.61666700000001,11
18,Tungurahua,1804,Mocha,1,31,-1.416667000000000,-78.66666700000000,11
18,Tungurahua,1805,Patate,1,31,-1.316667000000000,-78.51666700000000,11
18,Tungurahua,1807,Pelileo,16,199,-1.327500000000000,-78.54083300000001,11
18,Tungurahua,1808,Píllaro,11,157,-1.175833000000000,-78.55527800000000,11
18,Tungurahua,1806,Quero,12,72,-1.379300000000000,-78.60700000000000,11
18,Tungurahua,1809,Tisaleo,4,34,-1.350000000000000,-78.66666700000000,11
19,Zamora Chinchipe,1907,Centinela del Cóndor,0,13,-3.894910000000000,-78.78140999999999,11
19,Zamora Chinchipe,1902,Chinchipe,4,28,-4.862800000000000,-79.13280000000000,11
19,Zamora Chinchipe,1906,El Pangui,2,17,-3.624900000000000,-78.58710000000001,11
19,Zamora Chinchipe,1903,Nangaritza,2,13,-4.048333000000000,-78.68222200000000,11
19,Zamora Chinchipe,1908,Palanda,0,13,-4.649800000000000,-79.13209999999999,11
19,Zamora Chinchipe,1909,Paquisha,0,13,-3.932750000000000,-78.67426000000000,11
19,Zamora Chinchipe,1904,Yacuambi,4,12,-3.634440000000000,-78.92810000000000,11
19,Zamora Chinchipe,1905,Yantzaza,9,60,-3.850000000000000,-78.75000000000000,11
19,Zamora Chinchipe,1901,Zamora,10,68,-4.120000000000000,-78.80000000000000,11
1,Azuay,115,Camilo Ponce Enríquez,6,44,-3.050000000000000,-79.73333300000000,12
1,Azuay,111,Chordeleg,2,55,-2.933333000000000,-78.76666700000000,12
1,Azuay,101,Cuenca,245,3093,-2.897414000000000,-79.00448100000000,12
1,Azuay,112,El Pan,0,11,-2.786111000000000,-78.66500000000001,12
1,Azuay,102,Girón,6,65,-3.159028000000000,-79.14756800000001,12
1,Azuay,114,Guachapala,0,8,-2.769000000000000,-78.70900000000000,12
1,Azuay,103,Gualaceo,14,228,-2.900000000000000,-78.78333300000000,12
1,Azuay,104,Nabón,7,76,-3.336060000000000,-79.06368000000001,12
1,Azuay,110,Oña,2,23,-3.469640000000000,-79.15431000000000,12
1,Azuay,105,Paute,8,96,-2.781800000000000,-78.76000000000001,12
1,Azuay,106,Pucará,2,27,-3.233780000000000,-79.46120000000001,12
1,Azuay,107,San Fernando,0,7,-3.144500000000000,-79.25200000000000,12
1,Azuay,108,Santa Isabel,5,85,-3.274170000000000,-79.31560000000000,12
1,Azuay,113,Sevilla de Oro,0,14,-2.799833000000000,-78.65569400000000,12
1,Azuay,109,Sígsig,5,118,-3.089700000000000,-78.80320000000000,12
2,Bolívar,206,Caluma,1,58,-1.633330000000000,-79.25000000000000,12
2,Bolívar,202,Chillanes,3,63,-1.933333000000000,-79.06666700000000,12
2,Bolívar,203,Chimbo,1,41,-1.700000000000000,-79.01666700000000,12
2,Bolívar,204,Echeandía,10,54,-1.433330000000000,-79.26667000000000,12
2,Bolívar,201,Guaranda,37,471,-1.605556000000000,-79.00305600000000,12
2,Bolívar,207,Las Naves,0,11,-1.283330000000000,-79.30000000000000,12
2,Bolívar,205,San Miguel,6,128,-1.700000000000000,-79.03333300000000,12
4,Carchi,402,Bolivar,1,63,0.5070990000000000,-77.86245400000000,12
4,Carchi,403,Espejo,2,56,0.6210000000000000,-77.94000000000000,12
4,Carchi,404,Mira,3,50,0.5538999999999998,-78.04930000000000,12
4,Carchi,405,Montúfar,6,107,0.6100000000000000,-77.84000000000000,12
4,Carchi,406,San Pedro de Huaca,1,31,0.6311110000000000,-77.72527800000000,12
4,Carchi,401,Tulcán,43,430,0.8121800000000000,-77.71633000000000,12
3,Cañar,301,Azogues,32,500,-2.733333000000000,-78.83333300000000,12
3,Cañar,302,Biblían,4,97,-2.710000000000000,-78.88000000000000,12
3,Cañar,303,Cañar,6,218,-2.483700000000000,-78.97839999999999,12
3,Cañar,306,Déleg,1,33,-2.772600000000000,-78.91830000000000,12
3,Cañar,305,El Tambo,2,41,-2.508100000000000,-78.92489999999999,12
3,Cañar,304,La Troncal,14,189,-2.400000000000000,-79.33000000000000,12
3,Cañar,307,Suscal,0,21,-2.436400000000000,-79.05220000000000,12
6,Chimborazo,602,Alausí,12,180,-2.200000000000000,-78.84999999999999,12
6,Chimborazo,604,Chambo,2,38,-1.733333000000000,-78.58333300000000,12
6,Chimborazo,605,Chunchi,0,52,-2.283333000000000,-78.91666700000000,12
6,Chimborazo,603,Colta,5,167,-1.700000000000000,-78.75000000000000,12
6,Chimborazo,610,Cumandá,2,40,-2.200000000000000,-79.13333299999999,12
6,Chimborazo,606,Guamote,12,152,-1.933333000000000,-78.71666700000000,12
6,Chimborazo,607,Guano,13,138,-1.583333000000000,-78.63333299999999,12
6,Chimborazo,608,Pallatanga,3,59,-1.983333000000000,-78.95000000000000,12
6,Chimborazo,609,Penipe,5,34,-1.557300000000000,-78.53959999999999,12
6,Chimborazo,601,Riobamba,117,1501,-1.674347000000000,-78.64829400000001,12
5,Cotopaxi,502,La Maná,7,140,-0.9299999999999999,-79.22000000000000,12
5,Cotopaxi,501,Latacunga,85,1060,-0.9333330000000000,-78.61666700000001,12
5,Cotopaxi,503,Pangua,10,70,-1.133333000000000,-79.06666700000000,12
5,Cotopaxi,504,Pujilí,17,224,-0.9500000000000000,-78.69000000000000,12
5,Cotopaxi,505,Salcedo,18,243,-1.050000000000000,-78.58333300000000,12
5,Cotopaxi,506,Saquisilí,8,93,-0.8300000000000000,-78.67000000000000,12
5,Cotopaxi,507,Sigchos,3,62,-0.7000000000000000,-78.88333299999999,12
7,El Oro,702,Arenillas,9,85,-3.550000000000000,-80.06000000000000,12
7,El Oro,703,Atahualpa,3,24,-2.900000000000000,-78.93333300000000,12
7,El Oro,704,Balsas,3,19,-3.762600000000000,-79.82530000000000,12
7,El Oro,705,Chilla,0,6,-3.450000000000000,-79.58000000000000,12
7,El Oro,706,El Guabo,13,175,-3.238800000000000,-79.82920000000000,12
7,El Oro,707,Huaquillas,10,171,-3.481380000000000,-80.24320700000000,12
7,El Oro,714,Las Lajas,0,11,-3.785000000000000,-80.06166700000000,12
7,El Oro,701,Machala,117,1568,-3.266667000000000,-79.96666700000000,12
7,El Oro,708,Marcabelí,1,23,-3.786000000000000,-79.89780000000000,12
7,El Oro,709,Pasaje,24,285,-3.326900000000000,-79.80490000000000,12
7,El Oro,710,Piñas,22,264,-3.666667000000000,-79.65000000000001,12
7,El Oro,711,Portovelo,1,45,-3.720000000000000,-79.62000000000000,12
7,El Oro,712,Santa Rosa,14,263,-3.452222000000000,-79.96166700000001,12
7,El Oro,713,Zaruma,4,96,-3.433333000000000,-79.59999999999999,12
8,Esmeraldas,806,Atacames,9,98,0.8666670000000000,-79.83333300000000,12
8,Esmeraldas,802,Eloy Alfaro,7,57,1.250000000000000,-79,12
8,Esmeraldas,801,Esmeraldas,73,1059,1.050000000000000,-79.20000000000000,12
8,Esmeraldas,803,Muisne,1,46,0.6067000000000000,-80.01830000000000,12
8,Esmeraldas,804,Quinindé,22,299,0.3300000000000000,-79.48000000000000,12
8,Esmeraldas,807,Rioverde,3,42,1.060200000000000,-79.40440000000000,12
8,Esmeraldas,805,San Lorenzo,6,102,1.265800000000000,-78.84139999999999,12
20,Galápagos,2002,Isabela,0,5,-0.4724000000000000,-90.68110000000000,12
20,Galápagos,2001,San Cristóbal,1,13,-0.7999999999999999,-89.40000000000001,12
20,Galápagos,2003,Santa Cruz,3,26,-0.6333330000000000,-90.36666700000001,12
9,Guayas,902,Alfredo Baquerizo Moreno,2,86,-1.916667000000000,-79.51666700000000,12
9,Guayas,903,Balao,7,58,-2.910000000000000,-79.81000000000000,12
9,Guayas,904,Balzar,19,237,-1.360000000000000,-79.90000000000001,12
9,Guayas,905,Colimes,3,86,-1.550000000000000,-80.01666700000000,12
9,Guayas,923,Coronel Marcelino Maridueña,2,20,-2.200000000000000,-79.42000000000000,12
9,Guayas,906,Daule,45,565,-1.866667000000000,-79.98333300000000,12
9,Guayas,907,Durán,45,590,-2.166667000000000,-79.83333300000000,12
9,Guayas,909,El Triunfo,15,181,-2.330000000000000,-79.40000000000001,12
9,Guayas,908,Empalme,18,262,-1.046111000000000,-79.63361100000000,12
9,Guayas,927,General Antonio Elizalde,0,24,-2.200000000000000,-79.17000000000000,12
9,Guayas,901,Guayaquil,1321,16296,-2.183333000000000,-79.88333299999999,12
9,Guayas,928,Isidro Ayora,3,32,-1.883333000000000,-80.16666700000000,12
9,Guayas,924,Lomas de Sargentillo,4,75,-1.883333000000000,-80.08333300000000,12
9,Guayas,910,Milagro,78,1000,-2.126944000000000,-79.59916699999999,12
9,Guayas,911,Naranjal,15,229,-2.672800000000000,-79.61499999999999,12
9,Guayas,912,Naranjito,13,139,-2.173000000000000,-79.46710000000000,12
9,Guayas,925,Nobol,7,75,-1.916671000000000,-80.01153900000000,12
9,Guayas,913,Palestina,7,66,-1.626300000000000,-79.97700000000000,12
9,Guayas,914,Pedro Carbo,14,183,-1.833333000000000,-80.23333300000000,12
9,Guayas,921,Playas,18,211,-2.623330000000000,-80.38750000000000,12
9,Guayas,919,Salitre,15,224,-1.829444000000000,-79.81555600000000,12
9,Guayas,916,Samborondón,23,247,-2.183333000000000,-79.88333299999999,12
9,Guayas,920,San Jacinto De Yaguachi,17,156,-2.120000000000000,-79.69000000000000,12
9,Guayas,918,Santa Lucía,14,172,-1.713889000000000,-79.98500000000000,12
9,Guayas,922,Simón Bolivar,6,61,-2.156667000000000,-79.88750000000000,12
10,Imbabura,1002,Antonio Ante,10,144,0.3200000000000000,-78.20999999999999,12
10,Imbabura,1003,Cotacachi,13,158,0.3000000000000000,-78.26666700000000,12
10,Imbabura,1001,Ibarra,87,1179,0.3626780000000000,-78.13066700000000,12
10,Imbabura,1004,Otavalo,31,406,0.2333330000000000,-78.26666700000000,12
10,Imbabura,1005,Pimampiro,3,53,0.4000000000000000,-77.97000000000000,12
10,Imbabura,1006,San Miguel de Urcuquí,3,57,0.5200000000000000,-78.20000000000000,12
11,Loja,1102,Calvas,7,121,-4.320000000000000,-79.56000000000000,12
11,Loja,1103,Catamayo,7,113,-3.980000000000000,-79.34999999999999,12
11,Loja,1104,Celica,3,48,-4.102500000000000,-79.95444400000000,12
11,Loja,1105,Chaguarpamba,2,26,-3.850000000000000,-79.65000000000001,12
11,Loja,1106,Espíndola,5,71,-4.583056000000000,-79.42694400000001,12
11,Loja,1107,Gonzanamá,4,54,-4.231389000000000,-79.43527800000000,12
11,Loja,1101,Loja,102,1459,-3.983333000000000,-79.20000000000000,12
11,Loja,1108,Macará,6,61,-4.383333000000000,-79.95000000000000,12
11,Loja,1116,Olmedo,1,17,-3.934000000000000,-79.64800000000000,12
11,Loja,1109,Paltas,15,119,-4.050000000000002,-79.65000000000001,12
11,Loja,1114,Pindal,2,25,-4.116100000000000,-80.10760000000001,12
11,Loja,1110,Puyango,6,55,-3.870000000000000,-80.09000000000000,12
11,Loja,1115,Quilanga,1,14,-4.298000000000000,-79.39860000000000,12
11,Loja,1111,Saraguro,6,134,-3.625300000000000,-79.24110000000000,12
11,Loja,1112,Sozoranga,1,30,-4.327778000000000,-79.78972200000000,12
11,Loja,1113,Zapotillo,5,48,-4.386360000000002,-80.24360000000000,12
12,Los Ríos,1202,Baba,11,155,-1.784167000000000,-79.67666699999999,12
12,Los Ríos,1201,Babahoyo,77,1046,-1.800000000000000,-79.53333300000000,12
12,Los Ríos,1210,Buena Fe,26,227,-0.8985719999999999,-79.48891600000000,12
12,Los Ríos,1212,Mocache,6,105,-1.183850000000000,-79.50552999999999,12
12,Los Ríos,1203,Montalvo,5,95,-1.793800000000000,-79.28570000000001,12
12,Los Ríos,1209,Palenque,1,64,-1.432800000000000,-79.74950000000000,12
12,Los Ríos,1204,Puebloviejo,7,111,-1.550000000000000,-79.53388900000000,12
12,Los Ríos,1205,Quevedo,60,943,-1.033333000000000,-79.45000000000000,12
12,Los Ríos,1213,Quinsaloma,6,58,-1.206200000000000,-79.31450000000000,12
12,Los Ríos,1206,Urdaneta,6,110,-1.570556000000000,-79.47111099999999,12
12,Los Ríos,1211,Valencia,7,95,-0.9525000000000000,-79.35310000000000,12
12,Los Ríos,1207,Ventanas,13,261,-1.450000000000000,-79.47000000000000,12
12,Los Ríos,1208,Vinces,24,352,-1.558333000000000,-79.75000000000000,12
13,Manabí,1302,Bolívar,12,162,-0.8419440000000000,-80.16194400000001,12
13,Manabí,1303,Chone,49,588,-0.6833330000000000,-80.09999999999999,12
13,Manabí,1304,El Carmen,21,363,-1.314700000000000,-80.01690000000001,12
13,Manabí,1305,Flavio Alfaro,7,97,-0.4054000000000000,-79.90580000000000,12
13,Manabí,1320,Jama,4,50,-0.2014000000000000,-80.26590000000000,12
13,Manabí,1321,Jaramijó,9,52,-0.9487300000000000,-80.63630000000001,12
13,Manabí,1306,Jipijapa,27,333,-1.333330000000000,-80.58329999999999,12
13,Manabí,1307,Junín,2,47,-0.9291600000000000,-80.20569000000000,12
13,Manabí,1308,Manta,112,1549,-0.9500220000000000,-80.71620000000000,12
13,Manabí,1309,Montecristi,5,191,-1.033330000000000,-80.65000000000001,12
13,Manabí,1318,Olmedo,5,42,-1.396111000000000,-80.20611100000001,12
13,Manabí,1310,Paján,15,169,-1.570000000000000,-80.42000000000000,12
13,Manabí,1317,Pedernales,16,125,0.07010000000000001,-80.05360000000000,12
13,Manabí,1311,Pichincha,8,81,-1.047300000000000,-79.81860000000000,12
13,Manabí,1301,Portoviejo,131,1779,-1.056181000000000,-80.45521700000000,12
13,Manabí,1319,Puerto López,6,75,-1.566667000000000,-80.81666700000000,12
13,Manabí,1312,Rocafuerte,10,141,-0.9199999999999999,-80.45999999999999,12
13,Manabí,1322,San Vicente,6,73,-0.5892999999999999,-80.40880000000000,12
13,Manabí,1313,Santa Ana,12,152,-1.206900000000000,-80.37090000000001,12
13,Manabí,1314,Sucre,18,250,-0.6000000000000000,-80.41666700000000,12
13,Manabí,1315,Tosagua,7,120,-0.7800000000000000,-80.26000000000001,12
13,Manabí,1316,Veinticuatro de Mayo,6,118,-1.278889000000000,-80.42000000000000,12
14,Morona Santiago,1402,Gualaquiza,6,70,-3.380000000000000,-78.58000000000000,12
14,Morona Santiago,1407,Huamboya,0,14,-1.785000000000000,-78.23194400000000,12
14,Morona Santiago,1403,Limón Indanza,1,28,-2.966250000000000,-78.43052800000000,12
14,Morona Santiago,1410,Logroño,1,19,-2.624800000000000,-78.18960000000000,12
14,Morona Santiago,1401,Morona,24,197,-2.300000000000000,-78.11666700000001,12
14,Morona Santiago,1404,Palora,2,19,-1.700000000000000,-77.94000000000000,12
14,Morona Santiago,1408,San Juan Bosco,1,7,-3.092300000000000,-78.51320000000000,12
14,Morona Santiago,1405,Santiago,3,28,-3.429800000000000,-78.56560000000000,12
14,Morona Santiago,1406,Sucúa,10,72,-2.460000000000000,-78.17000000000000,12
14,Morona Santiago,1409,Taisha,2,32,-2.339950000000000,-77.45808000000000,12
14,Morona Santiago,1412,Tiwintza,1,16,-2.917670000000000,-77.80170000000000,12
15,Napo,1503,Archidona,5,90,-0.9166670000000000,-77.78333300000000,12
15,Napo,1509,Carlos Julio Arosemena Tola,2,11,-1.166667000000000,-77.84999999999999,12
15,Napo,1504,El Chaco,1,17,-0.3402780000000000,-77.80888899999999,12
15,Napo,1507,Quijos,2,36,-0.4636110000000000,-77.89277800000001,12
15,Napo,1501,Tena,15,245,-0.9890000000000000,-77.81590000000000,12
22,Orellana,2202,Aguarico,0,13,-0.9211110000000000,-75.39916700000001,12
22,Orellana,2203,La Joya de los Sachas,2,80,-0.3000000000000000,-76.84999999999999,12
22,Orellana,2204,Loreto,2,68,-0.6904000000000000,-77.30830000000000,12
22,Orellana,2201,Orellana,24,248,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,1604,Arajuno,3,17,-1.234370000000000,-77.68750000000000,12
16,Pastaza,1602,Mera,0,26,-1.460000000000000,-78.09000000000000,12
16,Pastaza,1601,Pastaza,25,256,-1.066667000000000,-78.00111099999999,12
16,Pastaza,1603,Santa Clara,0,4,-1.267100000000000,-77.88820000000000,12
17,Pichincha,1702,Cayambe,24,281,0.04388900000000000,-78.15610000000000,12
17,Pichincha,1703,Mejía,24,273,-0.5101000000000000,-78.56980000000000,12
17,Pichincha,1704,Pedro Moncayo,8,88,0.04369700000000000,-78.34923999999999,12
17,Pichincha,1708,Pedro Vicente Maldonado,5,33,0.1666670000000000,-79,12
17,Pichincha,1709,Puerto Quito,6,61,0.1170000000000000,-79.26400000000000,12
17,Pichincha,1701,Quito,1046,12160,-0.2186110000000000,-78.50972200000000,12
17,Pichincha,1705,Rumiñahui,33,284,-0.3345000000000000,-78.44750000000001,12
17,Pichincha,1707,San Miguel de Los Bancos,6,34,0.02300000000000000,-78.89200000000000,12
24,Santa Elena,2402,La Libertad,15,278,-2.233333000000000,-80.90000000000001,12
24,Santa Elena,2403,Salinas,23,316,-2.216667000000000,-80.95000000000000,12
24,Santa Elena,2401,Santa Elena,54,702,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,2302,La Concordia,11,130,0.002300000000000000,-79.38460000000001,12
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,159,2030,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,2106,Cascales,2,40,-0.06750000000000000,-77.21694400000000,12
21,Sucumbíos,2107,Cuyabeno,0,13,-0.1288890000000000,-76.41388900000000,12
21,Sucumbíos,2102,Gonzalo Pizarro,2,24,0.04700000000000000,-77.32280000000000,12
21,Sucumbíos,2101,Lago Agrio,27,423,0.08472200000000002,-76.88277800000000,12
21,Sucumbíos,2103,Putumayo,3,12,0.1000000000000000,-75.84999999999999,12
21,Sucumbíos,2104,Shushufindi,10,102,-0.1871000000000000,-76.64500000000000,12
21,Sucumbíos,2105,Sucumbíos,0,8,0.4592000000000000,-77.52300000000000,12
18,Tungurahua,1801,Ambato,149,2101,-1.241667000000000,-78.61972200000000,12
18,Tungurahua,1802,Baños,9,92,-1.396389000000000,-78.42472200000000,12
18,Tungurahua,1803,Cevallos,0,23,-1.350000000000000,-78.61666700000001,12
18,Tungurahua,1804,Mocha,1,32,-1.416667000000000,-78.66666700000000,12
18,Tungurahua,1805,Patate,3,34,-1.316667000000000,-78.51666700000000,12
